partition_id,policy,identity,K,workload_cv,relay_sorties_executed,total_energy_kwh,partition,total_U_A,total_U_B,total_U_C,total_B_A,total_B_B,total_B_C,total_R,total_RE,gap_U_A,gap_U_B,gap_U_C,gap_B_A,gap_B_B,gap_B_C,gap_R,gap_RE
clone-3-0141-minimum,clone,minimum,3,0.5318539385021428,7,70.00171833414923,"S001,S002,S004,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S012,S015 / S008",5,5,4,6,6,6,5,7,1,3,2,0,2,2,3,1
clone-3-0142-minimum,clone,minimum,3,0.5778063559371711,6,69.57490669989525,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S014,S015 / S008",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0143-minimum,clone,minimum,3,0.46457729792849284,7,70.00171833414923,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S015 / S008,S014",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0144-minimum,clone,minimum,3,0.4183925851133952,7,70.00171833414923,"S001,S002,S004,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S015 / S008,S012",5,4,4,6,6,6,5,7,1,2,2,0,2,2,3,1
clone-3-0145-minimum,clone,minimum,3,0.4613630190890317,6,69.57490669989525,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S014,S015 / S008,S012",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0146-minimum,clone,minimum,3,0.3481435078875425,7,70.00171833414923,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S015 / S008,S012,S014",5,3,4,6,5,6,5,7,1,1,2,0,1,2,3,1
clone-3-0147-minimum,clone,minimum,3,0.4228952060397664,6,69.28636661563625,"S001,S002,S004,S009,S012,S013,S014 / S003,S005,S006,S007,S011,S015 / S008,S010",5,4,4,6,5,6,4,6,1,2,2,0,1,2,2,0
clone-3-0148-minimum,clone,minimum,3,0.4390759526452509,6,69.28636661563625,"S001,S002,S004,S009,S012,S013 / S003,S005,S006,S007,S011,S014,S015 / S008,S010",5,5,4,6,5,6,4,6,1,3,2,0,1,2,2,0
clone-3-0149-minimum,clone,minimum,3,0.33058095292185685,5,68.85955498138227,"S001,S002,S004,S009,S012,S013 / S003,S005,S006,S007,S011,S015 / S008,S010,S014",5,4,4,6,4,6,4,5,1,2,2,0,0,2,2,0
clone-3-0150-minimum,clone,minimum,3,0.43995229398139385,7,70.00171833414923,"S001,S002,S004,S009,S013,S014 / S003,S005,S006,S007,S011,S012,S015 / S008,S010",5,5,4,6,5,6,5,7,1,3,2,0,1,2,3,1
clone-3-0151-minimum,clone,minimum,3,0.48361301036216897,7,70.00171833414923,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S011,S012,S014,S015 / S008,S010",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0152-minimum,clone,minimum,3,0.3703910434647043,6,69.57490669989525,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S011,S012,S015 / S008,S010,S014",5,4,4,6,4,6,5,6,1,2,2,0,0,2,3,0
clone-3-0153-minimum,clone,minimum,3,0.3281517340011927,7,70.00171833414923,"S001,S002,S004,S009,S013,S014 / S003,S005,S006,S007,S011,S015 / S008,S010,S012",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0154-minimum,clone,minimum,3,0.36717705590625194,7,70.00171833414923,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S011,S014,S015 / S008,S010,S012",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0155-minimum,clone,minimum,3,0.25397471839426533,6,69.57490669989525,"S001,S002,S004,S009,S013 / S003,S005,S006,S007,S011,S015 / S008,S010,S012,S014",5,3,4,6,4,6,5,6,1,1,2,0,0,2,3,0
clone-3-0156-minimum,clone,minimum,3,0.6101484599498321,6,68.79457748474233,"S001,S002,S008,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S015 / S014",5,4,4,6,5,6,5,6,1,2,2,0,1,2,3,0
clone-3-0157-minimum,clone,minimum,3,0.6280321805472242,6,68.79457748474233,"S001,S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S015 / S014",5,5,4,6,5,6,5,6,1,3,2,0,1,2,3,0
clone-3-0158-minimum,clone,minimum,3,0.6074690949366567,6,69.08311756900133,"S001,S002,S008,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S012",5,4,4,6,4,6,5,6,1,2,2,0,0,2,3,0
clone-3-0159-minimum,clone,minimum,3,0.6249405735397477,7,69.50992920325531,"S001,S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S012",5,5,4,6,5,6,5,7,1,3,2,0,1,2,3,1
clone-3-0160-minimum,clone,minimum,3,0.5169958852143174,7,69.50992920325531,"S001,S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S015 / S012,S014",5,4,4,6,5,6,6,7,1,2,2,0,1,2,4,1
clone-3-0161-minimum,clone,minimum,3,0.6229741630769624,6,68.79457748474233,"S001,S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S015 / S014",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0162-minimum,clone,minimum,3,0.6574054157489587,6,68.79457748474233,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S015 / S014",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0163-minimum,clone,minimum,3,0.6205942424981096,7,69.50992920325531,"S001,S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015 / S012",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0164-minimum,clone,minimum,3,0.654221165564824,6,69.08311756900133,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015 / S012",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0165-minimum,clone,minimum,3,0.542283420451207,7,69.50992920325531,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S015 / S012,S014",5,4,4,6,6,6,6,7,1,2,2,0,2,2,4,1
clone-3-0166-minimum,clone,minimum,3,0.6261194938414184,6,68.79457748474233,"S001,S002,S008,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S010",5,4,4,6,5,6,5,6,1,2,2,0,1,2,3,0
clone-3-0167-minimum,clone,minimum,3,0.641122138920713,6,68.79457748474233,"S001,S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S010",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0168-minimum,clone,minimum,3,0.5340894861159737,5,68.36776585048835,"S001,S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S015 / S010,S014",5,5,4,6,6,6,5,5,1,3,2,0,2,2,3,0
clone-3-0169-minimum,clone,minimum,3,0.6418346378323183,6,68.79457748474232,"S001,S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015 / S010",5,5,4,6,5,6,5,6,1,3,2,0,1,2,3,0
clone-3-0170-minimum,clone,minimum,3,0.6762690771279799,6,68.79457748474233,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015 / S010",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0171-minimum,clone,minimum,3,0.5642390928399141,5,68.36776585048834,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S015 / S010,S014",5,6,4,6,6,6,5,5,1,4,2,0,2,2,3,0
clone-3-0172-minimum,clone,minimum,3,0.5315964945109565,7,69.50992920325531,"S001,S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S010,S012",5,4,4,6,5,6,6,7,1,2,2,0,1,2,4,1
clone-3-0173-minimum,clone,minimum,3,0.5610658627812324,7,69.50992920325531,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S010,S012",5,5,4,6,6,6,6,7,1,3,2,0,2,2,4,1
clone-3-0174-minimum,clone,minimum,3,0.4496631822818928,6,69.08311756900133,"S001,S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S015 / S010,S012,S014",5,5,4,6,6,6,6,6,1,3,2,0,2,2,4,0
clone-3-0175-minimum,clone,minimum,3,0.6665455737591223,6,68.79457748474233,"S001,S002,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S008,S011,S015 / S014",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0176-minimum,clone,minimum,3,0.7217551844886715,6,68.79457748474233,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S008,S011,S012,S015 / S014",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0177-minimum,clone,minimum,3,0.6646599474362019,6,69.08311756900133,"S001,S002,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S008,S011,S015 / S012",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0178-minimum,clone,minimum,3,0.7185433607553239,7,69.50992920325531,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S008,S011,S014,S015 / S012",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0179-minimum,clone,minimum,3,0.6054244279466975,7,69.50992920325531,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S008,S011,S015 / S012,S014",5,4,4,6,6,6,6,7,1,2,2,0,2,2,4,1
clone-3-0180-minimum,clone,minimum,3,0.7100619712796963,6,68.79457748474233,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S008,S010,S011,S015 / S014",5,4,4,6,5,6,5,6,1,2,2,0,1,2,3,0
clone-3-0181-minimum,clone,minimum,3,0.7763873670191169,6,68.79457748474233,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S010,S011,S012,S015 / S014",5,3,4,6,5,6,5,6,1,1,2,0,1,2,3,0
clone-3-0182-minimum,clone,minimum,3,0.7085059595529012,7,69.50992920325531,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S008,S010,S011,S015 / S012",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0183-minimum,clone,minimum,3,0.7732066417069918,6,69.08311756900133,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S010,S011,S014,S015 / S012",5,3,4,6,4,6,5,6,1,1,2,0,0,2,3,0
clone-3-0184-minimum,clone,minimum,3,0.6613732964066146,7,69.50992920325531,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S010,S011,S015 / S012,S014",5,3,4,6,5,6,6,7,1,1,2,0,1,2,4,1
clone-3-0185-minimum,clone,minimum,3,0.677917619864216,6,68.79457748474233,"S001,S002,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S008,S011,S015 / S010",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0186-minimum,clone,minimum,3,0.7290980538823515,6,68.79457748474233,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S008,S011,S014,S015 / S010",5,4,4,6,5,6,5,6,1,2,2,0,1,2,3,0
clone-3-0187-minimum,clone,minimum,3,0.6158718260621043,5,68.36776585048835,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S008,S011,S015 / S010,S014",5,5,4,6,6,6,5,5,1,3,2,0,2,2,3,0
clone-3-0188-minimum,clone,minimum,3,0.7307548486942267,6,68.79457748474232,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S008,S011,S012,S015 / S010",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0189-minimum,clone,minimum,3,0.7952298458024204,6,68.79457748474233,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S012,S014,S015 / S010",5,3,4,6,5,6,5,6,1,1,2,0,1,2,3,0
clone-3-0190-minimum,clone,minimum,3,0.6833129214795405,5,68.36776585048834,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S012,S015 / S010,S014",5,4,4,6,6,6,5,5,1,2,2,0,2,2,3,0
clone-3-0191-minimum,clone,minimum,3,0.6143237303228581,7,69.50992920325531,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S008,S011,S015 / S010,S012",5,4,4,6,6,6,6,7,1,2,2,0,2,2,4,1
clone-3-0192-minimum,clone,minimum,3,0.6801421994307777,7,69.50992920325531,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S014,S015 / S010,S012",5,3,4,6,5,6,6,7,1,1,2,0,1,2,4,1
clone-3-0193-minimum,clone,minimum,3,0.5687667697436705,6,69.08311756900133,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S015 / S010,S012,S014",5,4,4,6,6,6,6,6,1,2,2,0,2,2,4,0
clone-3-0194-minimum,clone,minimum,3,0.5137333290564705,6,69.57490669989525,"S001,S002,S009,S010,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S008",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0195-minimum,clone,minimum,3,0.5465946466840972,7,70.00171833414923,"S001,S002,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S008",5,5,4,6,6,6,5,7,1,3,2,0,2,2,3,1
clone-3-0196-minimum,clone,minimum,3,0.43452443878716535,7,70.00171833414923,"S001,S002,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S015 / S008,S014",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0197-minimum,clone,minimum,3,0.5478405342418928,6,69.57490669989524,"S001,S002,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015 / S008",5,6,4,6,6,6,5,6,1,4,2,0,2,2,3,0
clone-3-0198-minimum,clone,minimum,3,0.6011232912397108,7,70.00171833414923,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015 / S008",5,5,4,6,6,6,5,7,1,3,2,0,2,2,3,1
clone-3-0199-minimum,clone,minimum,3,0.48806444086244893,7,70.00171833414922,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S015 / S008,S014",5,5,4,6,5,6,5,7,1,3,2,0,1,2,3,1
clone-3-0200-minimum,clone,minimum,3,0.4324969565619236,7,70.29025841840823,"S001,S002,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S008,S012",5,5,4,6,6,6,6,7,1,3,2,0,2,2,4,1
clone-3-0201-minimum,clone,minimum,3,0.4848561485550852,8,70.71707005266221,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S008,S012",5,5,4,6,6,6,6,8,1,3,2,0,2,2,4,2
clone-3-0202-minimum,clone,minimum,3,0.3719131052642996,8,70.71707005266221,"S001,S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S015 / S008,S012,S014",5,4,4,6,5,6,6,8,1,2,2,0,1,2,4,2
clone-3-0203-minimum,clone,minimum,3,0.5395500125617373,7,70.00171833414923,"S001,S002,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015 / S008",5,4,4,6,6,6,5,7,1,2,2,0,2,2,3,1
clone-3-0204-minimum,clone,minimum,3,0.5893166304744899,6,69.57490669989525,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015 / S008",5,5,4,6,6,6,5,6,1,3,2,0,2,2,3,0
clone-3-0205-minimum,clone,minimum,3,0.4761006414869772,7,70.00171833414923,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S015 / S008,S014",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0206-minimum,clone,minimum,3,0.5909850504041873,7,70.00171833414923,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S012,S015 / S008",5,5,4,6,6,6,5,7,1,3,2,0,2,2,3,1
clone-3-0207-minimum,clone,minimum,3,0.6571296604261793,6,69.57490669989525,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S014,S015 / S008",5,4,4,6,6,6,5,6,1,2,2,0,2,2,3,0
clone-3-0208-minimum,clone,minimum,3,0.5459020310699122,7,70.00171833414923,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S015 / S008,S014",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0209-minimum,clone,minimum,3,0.474570119363502,8,70.71707005266221,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015 / S008,S012",5,4,4,6,6,6,6,8,1,2,2,0,2,2,4,2
clone-3-0210-minimum,clone,minimum,3,0.5427566361153029,7,70.29025841840823,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015 / S008,S012",5,4,4,6,6,6,6,7,1,2,2,0,2,2,4,1
clone-3-0211-minimum,clone,minimum,3,0.4326090485343312,8,70.71707005266221,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S015 / S008,S012,S014",5,3,4,6,5,6,6,8,1,1,2,0,1,2,4,2
clone-3-0212-minimum,clone,minimum,3,0.44681719456976043,7,70.00171833414923,"S001,S002,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S008,S010",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0213-minimum,clone,minimum,3,0.49513374961978057,7,70.00171833414923,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S008,S010",5,5,4,6,5,6,5,7,1,3,2,0,1,2,3,1
clone-3-0214-minimum,clone,minimum,3,0.38193096284697153,6,69.57490669989525,"S001,S002,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S015 / S008,S010,S014",5,4,4,6,4,6,5,6,1,2,2,0,0,2,3,0
clone-3-0215-minimum,clone,minimum,3,0.49681366831401186,7,70.00171833414922,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015 / S008,S010",5,5,4,6,5,6,5,7,1,3,2,0,1,2,3,1
clone-3-0216-minimum,clone,minimum,3,0.5645456860034693,7,70.00171833414923,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015 / S008,S010",5,4,4,6,5,6,5,7,1,2,2,0,1,2,3,1
clone-3-0217-minimum,clone,minimum,3,0.4541338668253269,6,69.57490669989524,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S015 / S008,S010,S014",5,4,4,6,4,6,5,6,1,2,2,0,0,2,3,0
clone-3-0218-minimum,clone,minimum,3,0.3804196177721963,8,70.71707005266221,"S001,S002,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S015 / S008,S010,S012",5,4,4,6,5,6,6,8,1,2,2,0,1,2,4,2
clone-3-0219-minimum,clone,minimum,3,0.4510199587505763,8,70.71707005266221,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S011,S014,S015 / S008,S010,S012",5,4,4,6,5,6,6,8,1,2,2,0,1,2,4,2
clone-3-0220-minimum,clone,minimum,3,0.3425214249008636,7,70.29025841840823,"S001,S002,S009,S013 / S003,S004,S005,S006,S007,S011,S015 / S008,S010,S012,S014",5,3,4,6,4,6,6,7,1,1,2,0,0,2,4,1
clone-3-0221-minimum,clone,minimum,3,0.5931975360840013,5,68.36776585048835,"S001,S002,S008,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S011,S015 / S004",5,3,5,6,4,6,4,5,1,1,3,0,0,2,2,0
clone-3-0222-minimum,clone,minimum,3,0.5868943679559089,6,68.79457748474233,"S001,S002,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S014,S015 / S004",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
clone-3-0223-minimum,clone,minimum,3,0.4894439894452394,6,68.79457748474233,"S001,S002,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S015 / S004,S014",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0224-minimum,clone,minimum,3,0.5870334108869991,6,69.08311756900133,"S001,S002,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S012,S015 / S004",5,4,5,6,4,6,5,6,1,2,3,0,0,2,3,0
clone-3-0225-minimum,clone,minimum,3,0.6029478366592009,7,69.50992920325531,"S001,S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S014,S015 / S004",5,4,5,6,5,6,5,7,1,2,3,0,1,2,3,1
clone-3-0226-minimum,clone,minimum,3,0.4954476969788447,7,69.50992920325531,"S001,S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S015 / S004,S014",5,5,5,6,5,6,6,7,1,3,3,0,1,2,4,1
clone-3-0227-minimum,clone,minimum,3,0.4865603847823444,5,68.36776585048835,"S001,S002,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S015 / S004,S012",5,4,5,6,4,6,4,5,1,2,3,0,0,2,2,0
clone-3-0228-minimum,clone,minimum,3,0.4924335318780129,6,68.79457748474233,"S001,S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S014,S015 / S004,S012",5,5,5,6,5,6,4,6,1,3,3,0,1,2,2,0
clone-3-0229-minimum,clone,minimum,3,0.38831597435546616,6,68.79457748474233,"S001,S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S015 / S004,S012,S014",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0230-minimum,clone,minimum,3,0.5864315931056855,6,68.79457748474233,"S001,S002,S008,S009,S012,S013,S014 / S003,S005,S006,S007,S010,S011,S015 / S004",5,3,5,6,5,6,4,6,1,1,3,0,1,2,2,0
clone-3-0231-minimum,clone,minimum,3,0.5981636868056054,5,68.36776585048835,"S001,S002,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S014,S015 / S004",5,4,5,6,6,6,4,5,1,2,3,0,2,2,2,0
clone-3-0232-minimum,clone,minimum,3,0.49218102932711355,6,68.79457748474233,"S001,S002,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S015 / S004,S014",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0233-minimum,clone,minimum,3,0.5988060773279081,7,69.50992920325531,"S001,S002,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S012,S015 / S004",5,4,5,6,5,6,5,7,1,2,3,0,1,2,3,1
clone-3-0234-minimum,clone,minimum,3,0.6315399330029647,6,69.08311756900133,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S014,S015 / S004",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0235-minimum,clone,minimum,3,0.5197085370069812,7,69.50992920325531,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S015 / S004,S014",5,5,5,6,6,6,6,7,1,3,3,0,2,2,4,1
clone-3-0236-minimum,clone,minimum,3,0.48962291888893467,6,68.79457748474233,"S001,S002,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S015 / S004,S012",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
clone-3-0237-minimum,clone,minimum,3,0.5165428137897163,5,68.36776585048835,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S014,S015 / S004,S012",5,5,5,6,6,6,4,5,1,3,3,0,2,2,2,0
clone-3-0238-minimum,clone,minimum,3,0.4055205800578998,6,68.79457748474233,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S015 / S004,S012,S014",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0239-minimum,clone,minimum,3,0.5066029709499352,6,68.79457748474233,"S001,S002,S008,S009,S012,S013,S014 / S003,S005,S006,S007,S011,S015 / S004,S010",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0240-minimum,clone,minimum,3,0.509780641792742,6,68.79457748474233,"S001,S002,S008,S009,S012,S013 / S003,S005,S006,S007,S011,S014,S015 / S004,S010",5,5,5,6,6,6,5,6,1,3,3,0,2,2,3,0
clone-3-0241-minimum,clone,minimum,3,0.4070070916598493,5,68.36776585048835,"S001,S002,S008,S009,S012,S013 / S003,S005,S006,S007,S011,S015 / S004,S010,S014",5,5,5,6,6,6,5,5,1,3,3,0,2,2,3,0
clone-3-0242-minimum,clone,minimum,3,0.5102375691207287,7,69.50992920325531,"S001,S002,S008,S009,S013,S014 / S003,S005,S006,S007,S011,S012,S015 / S004,S010",5,5,5,6,5,6,6,7,1,3,3,0,1,2,4,1
clone-3-0243-minimum,clone,minimum,3,0.5384684720814207,7,69.50992920325531,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S011,S012,S014,S015 / S004,S010",5,5,5,6,6,6,6,7,1,3,3,0,2,2,4,1
clone-3-0244-minimum,clone,minimum,3,0.4272454474706706,6,69.08311756900133,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S011,S012,S015 / S004,S010,S014",5,6,5,6,6,6,6,6,1,4,3,0,2,2,4,0
clone-3-0245-minimum,clone,minimum,3,0.40428462445359475,6,68.79457748474233,"S001,S002,S008,S009,S013,S014 / S003,S005,S006,S007,S011,S015 / S004,S010,S012",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0246-minimum,clone,minimum,3,0.4241036230651399,6,68.79457748474233,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S011,S014,S015 / S004,S010,S012",5,5,5,6,6,6,5,6,1,3,3,0,2,2,3,0
clone-3-0247-minimum,clone,minimum,3,0.3143730999431131,5,68.36776585048835,"S001,S002,S008,S009,S013 / S003,S005,S006,S007,S011,S015 / S004,S010,S012,S014",5,5,5,6,6,6,5,5,1,3,3,0,2,2,3,0
clone-3-0248-minimum,clone,minimum,3,0.6039640627502354,5,68.36776585048835,"S001,S002,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015 / S004",5,4,5,6,6,6,4,5,1,2,3,0,2,2,2,0
clone-3-0249-minimum,clone,minimum,3,0.6405731557149728,6,68.79457748474233,"S001,S002,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015 / S004",5,3,5,6,5,6,4,6,1,1,3,0,1,2,2,0
clone-3-0250-minimum,clone,minimum,3,0.5281520039581675,6,68.79457748474233,"S001,S002,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S015 / S004,S014",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0251-minimum,clone,minimum,3,0.6418736367774532,6,69.08311756900133,"S001,S002,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015 / S004",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0252-minimum,clone,minimum,3,0.6956574805397645,7,69.50992920325531,"S001,S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S014,S015 / S004",5,3,5,6,5,6,5,7,1,1,3,0,1,2,3,1
clone-3-0253-minimum,clone,minimum,3,0.5825476879511643,7,69.50992920325531,"S001,S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S015 / S004,S014",5,4,5,6,6,6,6,7,1,2,3,0,2,2,4,1
clone-3-0254-minimum,clone,minimum,3,0.5261961746578058,5,68.36776585048835,"S001,S002,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S015 / S004,S012",5,5,5,6,6,6,4,5,1,3,3,0,2,2,2,0
clone-3-0255-minimum,clone,minimum,3,0.5793374542608579,6,68.79457748474233,"S001,S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S014,S015 / S004,S012",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
